RPTID,NAME,DATETIME_OF_INCIDENT,STATE,COUNTY,CITY,OFFSHORE,LAT_LONG_OFFSHORE,SYSTEM_INVOLVED,ITEM_INVOLVED,INSTALLATION_YEAR,CAUSE,CAUSE_DETAILS,PRPTY,COMM,TOTAL_BBLS,IGNITE_IND,EXPLODE_IND,PIPE_DIAMETER,MAX_OP_PRESSURE,PRESSURE_AT_TIME_INCIDENT,INCIDENT_AREA_TYPE,AREA_OF_CORROSION,CAUSE_OUTSIDE_FORCE,PREVENTATIVE,FATALITIES
19990068,EXXON PIPELINE CO,19990419,TX,HAWKINS,WOOD,No, ,LINE PIPE,PIPE,1971,CORROSION,"CORROSION, INTERNAL",7500,CRUDE OIL,50,No,No,12,188,50,BELOW GROUND,INTERNAL,NO DATA,Null,0
19990069,PACIFIC PIPELINE SYSTEM LLC,19990415,CA,KERN, ,No, ,PUMPING STATION,BOLTED FITTING,1998,OTHER,GASKET FAILURE,250000,CRUDE OIL,480,No,No,20,1460,1239,ABOVE GROUND,,,Null,0
19990070,CITGO PRODUCTS PIPELINE CO,19990507,TX,CALDWELL,LULING,No, ,NO DATA,PIPE,1048,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,250000,GASOLINE,389,No,No,8,625,100,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19990071,COLONIAL PIPELINE CO,19990421,GA,COBB,POWDER SPRINGS,No, ,TANK FARM,TANK,1963,INCORRECT OPERATION BY OPERATOR PERSONNEL,,331273,GASOLINE,280,No,No,0,0,0,NO DATA,,,Null,0
19990072,SUN PIPELINE CORP - GENERAL WASH BLDG,19990404,PA,LUZERNE,BERWICK,No, ,LINE PIPE,PIPE,1932,CORROSION,"CORROSION, EXTERNAL",70000,GASOLINE,8,No,No,6.63,800,250,BELOW GROUND,EXTERNAL,NO DATA,Null,0
19990073,SUN PIPELINE CORP - GENERAL WASH BLDG,19990430,NJ,GLOUCESTER, ,No, ,LINE PIPE,WELDING FITTING,1945,FAILED WELD,DAMAGE BY NATURAL FORCES,70000,TRANSMIX (PART.REFINED PETRO),7,No,No,16,965,880,BELOW GROUND,NO DATA,DAMAGE BY NATURAL FORCES,Null,0
19990074,AMOCO PIPELINE CO,19990501,TX,HARRIS,LAPORTE,No, ,LINE PIPE,PIPE,1962,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,50000,GASOLINE,725,No,No,18,910,245,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19990075,"KOCH PIPELINE COMPANY, L.P.",19990501,IA,POLK,PLEASANT HILL,No, ,LINE PIPE,PIPE,1995,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,1600000,CRUDE OIL,3663,No,No,24,975,700,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19990076,AMOCO PIPELINE CO,19990423,MN,OTTERTAIL,FERGUS FALLS,No, ,LINE PIPE,PIPE,1947,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,0,GASOLINE,600,No,No,8,1440,750,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19990077,JAYHAWK PIPELINE L.L.C.,19990509,KS,MCPHERSON, ,No, ,NO DATA,PIPE,1935,CORROSION,"CORROSION, INTERNAL",5500,CRUDE OIL,100,No,No,8.63,700,520,BELOW GROUND,INTERNAL,NO DATA,Null,0
19990078,MARATHON ASHLAND PIPE LINE LLC,19990422,IL, ,GRANT PARK,No, ,LINE PIPE,PIPE,1939,OTHER,"UKNOWN, PIPE BEING ANALYZ",183000,TRANSMIX (PART.REFINED PETRO),0,No,No,12,1170,500,BELOW GROUND,,,Null,0
19990079,SANTA FE PACIFIC PIPELINE PARTNERS LP,19990428,CA,LOS ANGELES, ,No, ,TANK FARM,TANK,1989,FAILED WELD, ,235000,TURBINE FUEL,0,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19990080,DOME PIPELINE CORP,19990503,MI, ,MONROE,No, ,PUMPING STATION,PUMP,1999,OTHER,MECHANICAL PART FAILURE,0,PROPANE,5,Yes,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19990081,CHEVRON PIPELINE CO,19990422,TX,ECTOR, ,No, ,LINE PIPE,NO DATA,1998,OTHER,DAMAGE BY OPERATOR OR ITS CONTRACTOR,50000,CRUDE OIL,150,No,No,4,90,45,BELOW GROUND,,DAMAGE BY OPERATOR OR ITS CONTRACTOR,Yes,0
19990082,MID - AMERICA PIPELINE CO (MAPCO),19990513,TX, ,COLLEGE STATION,No, ,LINE PIPE,PIPE,1993,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,40000,NOT GIVEN,330,No,No,4.5,1440,420,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19990083,LOS ANGELES DEPT OF WATER & POWER,19990511,CA,LOS ANGELES,WILMINGTON,No, ,TANK FARM,WELDING FITTING,1975,FAILED WELD, ,50000,NOT GIVEN,535,No,No,20,465,650,ABOVE GROUND,NO DATA,NO DATA,Null,0
19990085,EQUILON PIPELINE COMPANY LLC,19990517,TX,ROBERTSON, ,No, ,LINE PIPE,WELDING FITTING,1948,FAILED WELD, ,50000,GASOLINE,10,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19990086,PHILLIPS PIPE LINE CO,19990520,KS,SEDGWICK, ,No, ,PUMPING STATION,OTHER,1997,INCORRECT OPERATION BY OPERATOR PERSONNEL, ,680,BUTANE,50,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19990087,PHILLIPS PIPE LINE CO,19990526,IL,KANKAKEE, ,No, ,LINE PIPE,PIPE,1952,CORROSION,"CORROSION, EXTERNAL",20000,PROPANE,35,No,No,8.63,960,300,BELOW GROUND,EXTERNAL,NO DATA,Null,0
19990088,WILLIAMS PIPELINE CO,19990510,KS,ATCHISON, ,No, ,LINE PIPE,NO DATA,1968,FAILED WELD, ,1000000,DIESEL FUEL,4565,No,No,16,1150,902,BELOW GROUND,NO DATA,NO DATA,Null,0
19990089,WILLIAMS PIPELINE CO,19990524,IA,WORTH, ,No, ,LINE PIPE,PIPE,1950,FAILED WELD,,283000,DIESEL FUEL,73,No,No,12,1050,882,BELOW GROUND,,,Null,0
19990091,EQUILON PIPELINE COMPANY LLC,19990601,OK,PAYNE,,No,,TANK FARM,TANK,1995,MALFUNCTION OF CONTROL OR RELIEF EQUIPMENT,,20000,CRUDE OIL,300,No,No,0,0,0,NO DATA,,,Null,0
19990092,EOTT ENERGY PIPELINE LIMITED PARTNERSHIP,19990630,OK,,CUSHING,No,,LINE PIPE,PIPE,1927,CORROSION,"CORROSION, INTERNAL",12000,CRUDE OIL,10,No,No,10,396,10,BELOW GROUND,INTERNAL,,Null,0
19990093,EOTT ENERGY PIPELINE LIMITED PARTNERSHIP,19990621,OK,,MUSTANG,No,,PUMPING STATION,PUMP,1987,OTHER,BROKEN BELTS ON SHIPPING PUMP,1500,CRUDE OIL,105,No,No,,0,0,NO DATA,,,Null,0
19990094,"TE PRODUCTS PIPELINE CO., LP",19990616,LA,,CADDO,No,,LINE PIPE,PIPE,1948,CORROSION,,50000,GASOLINE,1163,No,No,8,640,20,BELOW GROUND,,,Null,0
19990095,CENTRAL FLORIDA PIPELINE CORP,19990627,FL,OSCEOLA,,No,,LINE PIPE,OTHER,1996,OUTSIDE FORCE DAMAGE,DAMAGE BY NATURAL FORCES,45000,GASOLINE,0,Yes,No,16,1440,200,BELOW GROUND,,DAMAGE BY NATURAL FORCES,Yes,0
19990096,COLONIAL PIPELINE CO,19990210,TN,,KNOXVILLE,No,,LINE PIPE,NO DATA,1963,OTHER,UNDER INVESTIGATION,6900000,FUEL OIL,1275,No,No,0,521,90,BELOW GROUND,,,Null,0
19990097,MID - VALLEY PIPELINE CO,19990623,TX,GREGG,,No,,TANK FARM,TANK,1989,OTHER,ROOF DRAIN FAILURE ON EFR TANK,7500,CRUDE OIL,694,No,No,,0,0,NO DATA,,,Null,0
19990098,HUNTSMAN POLYMERS CORP,19990712,TX,ECTOR,ODESSA,No,,PUMPING STATION,BOLTED FITTING,1999,OTHER,OTHER,0,CRUDE OIL,8,No,No,6,1440,468,ABOVE GROUND,,OTHER,Yes,0
19990099,BUCKEYE PIPELINE CO LP,19990624,PA,ALLEGHENY,,No,,PUMPING STATION,TANK,1976,INCORRECT OPERATION BY OPERATOR PERSONNEL,,4300,GASOLINE,100,No,No,,0,0,NO DATA,,,Null,0
19990100,EXXON PIPELINE CO,19990629,TX,RUSK,NEW LONDON,No,,LINE PIPE,PIPE,1967,CORROSION,"CORROSION, EXTERNAL",38937,CRUDE OIL,133,No,No,4,100,80,BELOW GROUND,EXTERNAL,,Null,0
19990101,EOTT ENERGY PIPELINE LIMITED PARTNERSHIP,19990704,NM,EDDY,LOCO HILLS,No,,TANK FARM,TANK,0,MALFUNCTION OF CONTROL OR RELIEF EQUIPMENT,,35000,CRUDE OIL,3900,No,No,,0,0,NO DATA,,,Null,0
19990102,EOTT ENERGY PIPELINE LIMITED PARTNERSHIP,19990711,TX,HASKELL,,No,,LINE PIPE,PIPE,0,INCORRECT OPERATION BY OPERATOR PERSONNEL,,20000,CRUDE OIL,516,No,No,10,720,850,BELOW GROUND,,,Null,0
19990103,CONOCO INC (AKA CONOCO PIPE LINE),19990703,WY,NIOBRARA,,No,,TANK FARM,VALVE,1938,OTHER,"VALVE BODY FAILURE ON 8"" MAINLINE SUCTION VALVE",100000,CRUDE OIL,4700,No,No,,0,0,NO DATA,,,Null,0
19990104,ARCO PIPE LINE COMPANY,19990705,TX,MIDLAND,,No,,LINE PIPE,PIPE,1946,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,40000,CRUDE OIL,190,No,No,8,600,90,BELOW GROUND,,DAMAGE BY OTHERS,Yes,0
19990105,EQUILON PIPELINE COMPANY LLC,19990608,CA,KERN,,No,,LINE PIPE,PIPE,1983,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,10000,CRUDE OIL,670,No,No,0,0,0,NO DATA,,DAMAGE BY OTHERS,Yes,0
19990106,MOBIL OIL CORPORATION,19990721,TX,YOAKUM,SEAGRAVES,No,,LINE PIPE,PIPE,1940,OTHER,DAMAGE BY OTHERS,9000,CRUDE OIL,335,No,No,8.63,1200,214,BELOW GROUND,,DAMAGE BY OTHERS,Yes,0
19990107,OLYMPIC PIPE LINE COMPANY,19990610,WA,WHATCOM,BELLINGHAM,No,,LINE PIPE,PIPE,1966,OTHER,OTHER,45000000,GASOLINE,5475,Yes,No,16,1320,0,BELOW GROUND,,OTHER,Yes,3
19990108,EXXON PIPELINE CO,19990628,TX,HARRIS,BAYTOWN,No,,LINE PIPE,PIPE,1937,OTHER,,1250000,CRUDE OIL,3000,No,No,10,715,400,BELOW GROUND,,,Null,0
19990109,PRIDE TEXAS PLAINS L.P.,19990805,TX,KING,,No,,LINE PIPE,PIPE,1927,MALFUNCTION OF CONTROL OR RELIEF EQUIPMENT,,35000,CRUDE OIL,1200,No,No,10.75,800,550,BELOW GROUND,,,Null,0
19990110,EOTT ENERGY PIPELINE LIMITED PARTNERSHIP,19990810,TX,UPTON,MCCAMEY,No,,PUMPING STATION,BOLTED FITTING,1999,OTHER,GASKET FAILURE,,CRUDE OIL,98,No,No,,0,0,NO DATA,,,Null,0
19990111,SUN PIPE LINE CO,19990804,OK,PAYNE,CUSHING,No,,LINE PIPE,PIPE,1975,CORROSION,"CORROSION, INTERNAL",0,CRUDE OIL,360,No,No,30,275,4,BELOW GROUND,INTERNAL,,Null,0
19990112,EXPLORER PIPELINE CO,19990715,TX,TARRANT,GRAPEVINE,No,,LINE PIPE,PIPE,1973,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,75000,JET FUEL,160,No,No,8,720,261,BELOW GROUND,,DAMAGE BY OTHERS,Yes,0
19990113,WILLIAMS PIPE LINE COMPANY,19990727,NM,SANDOVAL,,No,,PUMPING STATION,NO DATA,1999,FAILED WELD,,125000,NATURAL GAS LIQUID,5,Yes,No,,0,0,NO DATA,,,Null,0
19990114,EOTT ENERGY PIPELINE LIMITED PARTNERSHIP,19990701,MS,AMITE,LIBERTY,No,,TANK FARM,OTHER,1992,OTHER,SET SCREWS FAILE,50000,CRUDE OIL,5157,No,No,,0,0,NO DATA,,,Null,0
19990115,WEST EMERALD PIPE LINE CORP,19990701,NM,,GUADALUPE,No,,NO DATA,PUMP,0,OTHER,COMPLETE SEAL FAILURE,45000,DIESEL FUEL,494,No,No,,0,0,NO DATA,,,Null,0
19990117,EQUILON PIPELINE COMPANY LLC,19990720,TX,,KERMIT,No,,TANK FARM,OTHER,0,CORROSION,"CORROSION, INTERNAL",20000,CRUDE OIL,618,No,No,,0,0,NO DATA,INTERNAL,,Null,0
19990118,EQUILON PIPELINE COMPANY LLC,19990723,,,,Yes,LAT 28.2604 LONG 91.0204,LINE PIPE,PIPE,1982,OUTSIDE FORCE DAMAGE,DAMAGE BY OPERATOR OR ITS CONTRACTOR,1000000,CRUDE OIL,3180,No,No,,0,0,NO DATA,,DAMAGE BY OPERATOR OR ITS CONTRACTOR,Yes,0
19990120,AMOCO PIPELINE CO,19990726,TX,GRIMES,,No,,LINE PIPE,PIPE,1925,CORROSION,"CORROSION, EXTERNAL",75000,CRUDE OIL,40,No,No,8,528,327,BELOW GROUND,EXTERNAL,,Null,0
19990122,SEMINOLE PIPELINE CO,19990810,TX,WILLIAMSON ,,No,,LINE PIPE,PIPE,1981,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,380000,NATURAL GAS LIQUID,17288,Yes,Yes,14,1440,1160,BELOW GROUND,,DAMAGE BY OTHERS,Yes,1
19990123,PRIDE PIPELINE CO,19990902,TX,JONES,HAWLEY,No,,LINE PIPE,PIPE,1948,CORROSION,"CORROSION, EXTERNAL",10000,CRUDE OIL,40,No,No,6,500,50,NO DATA,EXTERNAL,,Null,0
19990124,"KOCH PIPELINE COMPANY, L.P.",19990817,TX,NUECES,,No,,LINE PIPE,PIPE,1926,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,50000,CRUDE OIL,240,No,No,8,720,86,BELOW GROUND,,DAMAGE BY OTHERS,Yes,0
19990125,BUCKEYE PIPELINE CO LP,19990808,NY,ONONDAGA,,No,,LINE PIPE,PIPE,1958,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,400000,TRANSMIX (PART.REFINED PETRO),64,No,No,10,1400,610,BELOW GROUND,,DAMAGE BY OTHERS,Yes,0
19990126,WILLIAMS PIPE LINE COMPANY,19990806,IA,,SIOUX CITY,No,,TANK FARM,TANK,1946,INCORRECT OPERATION BY OPERATOR PERSONNEL,,75000,FUEL OIL,100,No,No,,0,0,NO DATA,,,Null,0
19990127,EOTT ENERGY PIPELINE LIMITED PARTNERSHIP,19990822,OK,,MUSTANG,No,,PUMPING STATION,PUMP,1987,MALFUNCTION OF CONTROL OR RELIEF EQUIPMENT,,2500,CRUDE OIL,225,No,No,,0,0,NO DATA,,,Null,0
19990128,ARCO PIPE LINE COMPANY,19990824,TX,JACK,,No,,TANK FARM,PIPE,1959,CORROSION,"CORROSION, INTERNAL",75000,CRUDE OIL,254,No,No,,0,0,NO DATA,INTERNAL,,Null,0
19990129,"KOCH PIPELINE COMPANY, L.P.",19990819,TX,WISE,,No,,LINE PIPE,PIPE,0,CORROSION,"CORROSION, EXTERNAL",,,0,No,No,4,0,0,ABOVE GROUND,EXTERNAL,,Null,0
19990130,CHEVRON PIPELINE CO,19990810,TX,FREESTONE,,No,,PUMPING STATION,OTHER,1952,OTHER,UNDETERMINED (SEE PART K),2500000,CRUDE OIL,15007,Yes,Yes,,0,0,NO DATA,,,Null,0
19990131,COASTAL STATES CRUDE GATHERING CO,19990830,TX,SAN PATRICIO,,No,,LINE PIPE,PIPE,1969,CORROSION,"CORROSION, EXTERNAL",,GASOLINE,50,No,No,12,1000,950,BELOW GROUND,EXTERNAL,,Null,0
19990132,WILLIAMS PIPE LINE COMPANY,19990817,KS,ALLEN,,No,,LINE PIPE,NO DATA,1967,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,25000,DATA NOT SPECIFIED,316,No,No,8,1400,415,BELOW GROUND,,DAMAGE BY OTHERS,Yes,0
19990133,COASTAL STATES CRUDE GATHERING CO,19990816,TX,LA SALLE,,No,,LINE PIPE,PIPE,1938,CORROSION,"CORROSION, EXTERNAL",2000,CRUDE OIL,232,No,No,6,500,300,BELOW GROUND,EXTERNAL,,Null,0
19990134,"TE PRODUCTS PIPELINE CO., LP",19990806,AR,UNION,EL DORADO,No,,TANK FARM,TANK,1942,INCORRECT OPERATION BY OPERATOR PERSONNEL,,33500,GASOLINE,785,No,No,,0,0,NO DATA,,,Null,0
19990136,BUCKEYE PIPELINE CO LP,19990216,NY,NEW YORK CITY ,QUEENS,No,,NO DATA,SCRAPER TRAP,1965,INCORRECT OPERATION BY OPERATOR PERSONNEL,,90000,GASOLINE,40,No,No,,0,0,NO DATA,,,Null,0
19990137,FINA OIL & CHEMICAL CO (NOW TRUST & RIVER P/L CO ),19990729,TX,HOWARD,,No,,LINE PIPE,PIPE,1956,CORROSION,"CORROSION, EXTERNAL",225000,DIESEL FUEL,50,No,No,6.625,1050,565,BELOW GROUND,EXTERNAL,,Null,0
19990138,MOBIL OIL CORPORATION,19990828,TX,HARDIN,,No,,PUMPING STATION,VALVE,1994,OTHER,"FAILED GASKET 16"" CHECK VALVE",45000,CRUDE OIL,645,No,No,,0,0,NO DATA,,,Yes,0
19990139,SANTA FE PACIFIC PIPELINE PARTNERS LP,19990823,CA,CONTRA COSTA,,No,,LINE PIPE,PIPE,1967,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,56500,TURBINE FUEL,0,No,No,10,1360,20,BELOW GROUND,,DAMAGE BY OTHERS,Yes,0
19990140,NAVAJO REFINING CO,19990820,NM,CHAVES,,No,,PUMPING STATION,VALVE,1997,INCORRECT OPERATION BY OPERATOR PERSONNEL,,6000,DIESEL FUEL,50,No,No,,0,0,NO DATA,,,Null,0
19990141,LAKEHEAD PIPE LINE CO INC,19990825,MN,,,No,,PUMPING STATION,NO DATA,0,OTHER,FAILURE TO USE PROPER LOCKOUT/TAGOUT PROCEDURES,,CRUDE OIL,1,Yes,No,,0,0,ABOVE GROUND,,,Null,0
19990142,WILLIAMS PIPE LINE COMPANY,19990827,IA,WORTH,,No,,LINE PIPE,PIPE,1950,FAILED PIPE,,300000,DIESEL FUEL,98,No,No,12,1050,297,BELOW GROUND,,,Null,0
19990143,PRIDE TEXAS PLAINS L.P.,19990924,TX,GRAY,PAMPA,No,,TANK FARM,SCRAPER TRAP,1927,MALFUNCTION OF CONTROL OR RELIEF EQUIPMENT,,5000,CRUDE OIL,70,No,No,,0,0,NO DATA,,,Null,0
19990144,EOTT ENERGY PIPELINE LIMITED PARTNERSHIP,19990926,TX,HASKELL,HASKELL,No,,TANK FARM,TANK,0,MALFUNCTION OF CONTROL OR RELIEF EQUIPMENT,,10000,CRUDE OIL,1200,No,No,,0,0,NO DATA,,,Null,0
19990145,EOTT ENERGY PIPELINE LIMITED PARTNERSHIP,19990916,TX,GLASSCOCK,MIDKIFF,No,,PUMPING STATION,PUMP,0,MALFUNCTION OF CONTROL OR RELIEF EQUIPMENT,,5000,CRUDE OIL,65,No,No,,0,0,NO DATA,,,Null,0
19990146,CHEVRON PIPE LINE NORTHWEST REGION,19990907,,,,Yes,"SOUTH PASS BLK 55, LAT. 5",OTHER,OTHER,1982,OTHER,BALL VALVE FAILURE ON PIG TRAP DRAIN VALVE,53000,CRUDE OIL,70,No,No,,0,0,NO DATA,,,Null,0
19990147,"KINDER MORGAN GP, INC.",19990909,IA,POLK,DES MOINES,No,,TANK FARM,OTHER,1963,INCORRECT OPERATION BY OPERATOR PERSONNEL,,1000,BUTANE,18,No,No,,0,0,NO DATA,,,Null,0
19990148,SANTA FE PACIFIC PIPELINE PARTNERS LP,19990913,OR,WASHINGTON,,No,,LINE PIPE,PIPE,1962,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,2920000,GASOLINE,272,No,No,8,1440,680,BELOW GROUND,,DAMAGE BY OTHERS,Yes,0
19990149,WILLIAMS PIPE LINE COMPANY,19990904,OK,,TULSA,No,,TANK FARM,OTHER,0,OTHER,OTHER,5000,JET FUEL,84,No,No,,0,0,NO DATA,,OTHER,Null,0
19990150,TRANSMONTAIGNE PIPELINE INC,19990919,IN,LAKE,DYER,No,,LINE PIPE,PIPE,1998,OTHER,DAMAGE BY OTHERS,375000,FUEL OIL,2492,No,No,8,665,300,BELOW GROUND,,DAMAGE BY OTHERS,Yes,0
19990151,AMOCO PIPELINE CO,19990911,OK,CADDO,,No,,LINE PIPE,PIPE,1944,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,40000,CRUDE OIL,75,No,No,16,788,318,BELOW GROUND,,DAMAGE BY OTHERS,Yes,0
19990152,CHEVRON PIPE LINE NORTHWEST REGION,19990917,TX,,SCURRY,No,,LINE PIPE,PIPE,0,CORROSION,"CORROSION, INTERNAL",500,CRUDE OIL,75,No,No,8,1125,0,BELOW GROUND,INTERNAL,,Null,0
19990153,TEPPCO,19990914,TX,FAYETTE,,No,,LINE PIPE,NO DATA,1929,FAILED WELD,OTHER,50000,CRUDE OIL,650,No,No,12,224,80,BELOW GROUND,,OTHER,Null,0
19990154,EQUISTAR PIPELINE OPERATIONS,19990915,TX,BRAZORIA,,No,,LINE PIPE,PIPE,1979,FAILED WELD,,163000,NATURAL GAS LIQUID,19,No,No,6,1440,800,BELOW GROUND,,,Null,0
19990155,OLYMPIC PIPE LINE COMPANY,19990829,WA,KING,RENTON,No,,PUMPING STATION,PUMP,1973,OTHER,MECHANICAL FAILURE OF INJECTION PUMP STATION,300000,TRANSMIX (PART.REFINED PETRO),80,No,No,,1390,954,NO DATA,,,Null,0
19990156,EQUILON PIPELINE COMPANY LLC,19990930,TX,MIDLAND,,No,,TANK FARM,OTHER,0,INCORRECT OPERATION BY OPERATOR PERSONNEL,DAMAGE BY OPERATOR OR ITS CONTRACTOR,148830,GASOLINE,1360,No,No,0,0,0,NO DATA,,DAMAGE BY OPERATOR OR ITS CONTRACTOR,Null,0
19990157,AMOCO PIPELINE CO,19991007,ND,,TIOGA,No,,PUMPING STATION,PUMP,1989,OTHER,COATING FAILURE ON ROD CAUSING PACKING FAILURE,,CRUDE OIL,90,No,No,,0,0,NO DATA,,,Null,0
19990158,MOBIL OIL CORPORATION,19991004,CA,KERN,BELRIDGE,No,,NO DATA,PUMP,1989,OTHER,LINER COVER GASKET FAILURE,15000,CRUDE OIL,370,No,No,,0,0,NO DATA,,,Null,0
19990159,BRIDGELINE GAS DISTRIBUTION LLC,19991004,LA,ASSUMPTION,BELLE ROSE,No,,LINE PIPE,VALVE,1980,OTHER,HYDRATE FORMATION IN BLOCK VALVE CAUSED THEM NOT T,,BUTANE,231,No,No,,0,0,NO DATA,,,Null,0
19990160,PLANTATION PIPE LINE CO,19991013,MS,COVINGTON,,No,,TANK FARM,PUMP,1969,OTHER,MECHANICAL FAILURE OF PUMP EQUIPMENT,300000,DIESEL FUEL,0,Yes,No,,0,0,NO DATA,,,Null,0
19990161,AMOCO PIPELINE CO,19991011,OK,LINCOLN,,No,,TANK FARM,NO DATA,1922,INCORRECT OPERATION BY OPERATOR PERSONNEL,,,CRUDE OIL,800,No,No,,0,0,NO DATA,,,Null,0
19990162,SUN PIPELINE CORP - GENERAL WASH BLDG,19991103,NJ,UNION,LINDEN,No,,LINE PIPE,PIPE,1981,CORROSION,"CORROSION, EXTERNAL",50000,GASOLINE,4,No,No,12,0,12,BELOW GROUND,EXTERNAL,DAMAGE BY NATURAL FORCES,Yes,0
19990163,UNOCAL ALASKA RESOURCES,19991023,,,,Yes,"DILLON PLATFORM, COOK INL",LINE PIPE,PIPE,1966,OTHER,UNKNOWN AS OF THIS WRITING,150000,CRUDE OIL,12,No,No,8,1480,74,NO DATA,,,Null,0
19990164,CHEVRON PIPE LINE NORTHWEST REGION,19991018,LA,,PLAQUEMINES,No,,LINE PIPE,PIPE,0,CORROSION,"CORROSION, EXTERNAL",400000,CRUDE OIL,100,No,No,,0,0,NO DATA,EXTERNAL,,Null,0
19990165,CHEVRON PIPE LINE NORTHWEST REGION,19991019,TX,FREESTONE,,No,,TANK FARM,OTHER,1988,OTHER,"FRACTURE ON 1"" NIPPLE THREADS CONNECTED TO 24"" PIP",2500,CRUDE OIL,681,No,No,,0,0,NO DATA,,,Null,0
19990166,EQUILON PIPELINE COMPANY LLC,19991005,TX,HARRIS,,No,,LINE PIPE,LONGITUDINAL WELD,1942,FAILED WELD,,200000,DIESEL FUEL,350,No,No,8,760,760,BELOW GROUND,,,Null,0
19990167,"KINDER MORGAN GP, INC.",19991006,IA,POLK,DES MOINES,No,,TANK FARM,BOLTED FITTING,1974,INCORRECT OPERATION BY OPERATOR PERSONNEL,,,,0,Yes,No,,0,0,NO DATA,,,Null,0
19990168,LAKEHEAD PIPE LINE CO INC,19991102,MI,,,No,,LINE PIPE,PIPE,1954,OUTSIDE FORCE DAMAGE,DAMAGE BY NATURAL FORCES,250000,NATURAL GAS LIQUID,5300,Yes,No,30,748,291,BELOW GROUND,,DAMAGE BY NATURAL FORCES,Yes,0
19990169,EQUILON PIPELINE COMPANY LLC,19991031,CA,,SAN JOAQUIN,No,,PUMPING STATION,OTHER,1990,OTHER,FLANGE GASKET,100000,CRUDE OIL,4917,No,No,,0,0,NO DATA,,,Null,0
19990170,JAYHAWK PIPELINE CORP,19991101,KS,BARTON,,No,,NO DATA,OTHER,1999,OTHER,HOSE BROKE AT FRAC TANK CONNECTIONS,1200,CRUDE OIL,52,No,No,,0,0,NO DATA,,,Null,0
19990171,WILLIAMS PIPE LINE COMPANY,19991029,MN,WEST POPE,,No,,LINE PIPE,NO DATA,1946,OTHER,DAMAGE BY OTHERS,125000,DIESEL FUEL,200,No,No,8,1150,122,BELOW GROUND,,DAMAGE BY OTHERS,Yes,0
19990172,KANEB PIPELINE CO,19991105,KS,SALINE,,No,,LINE PIPE,PIPE,1962,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,150000,PROPANE,1869,No,No,10.75,1336,500,BELOW GROUND,,DAMAGE BY OTHERS,Yes,0
19990173,EOTT ENERGY PIPELINE LIMITED PARTNERSHIP,19991130,NM,LEA,,No,,PUMPING STATION,PUMP,0,OTHER,MATERIAL FAILURE,,CRUDE OIL,1500,No,No,,0,0,NO DATA,,,Null,0
19990174,COASTAL STATES CRUDE GATHERING CO,19991110,TX,,FORT BEND,No,,LINE PIPE,PIPE,1966,OTHER,CAUSE IS STILL UNDER INVESTIGATION,,DIESEL FUEL,100,No,No,12.75,1054,1050,NO DATA,,,Null,0
19990175,"KINDER MORGAN GP, INC.",19991106,IL,GRUNDY,,No,,TANK FARM,OTHER,1970,OTHER,STATIC ELECTRICITY,1000,OIL AND GASOLINE,0,No,Yes,,0,0,NO DATA,,,Null,0
19990176,LAKEHEAD PIPE LINE CO INC,19991115,WI,TAYLOR,,No,,LINE PIPE,PIPE,1968,OTHER,ORIGINAL CONSTRUCTION,63800,OIL AND GASOLINE,15,No,No,34,618,320,BELOW GROUND,,,Null,0
19990177,EXXON PIPELINE CO,19991201,LA,WEST BATON ROUGE,BRUSLY,No,,LINE PIPE,VALVE,1954,OTHER,BACKHOE HIT AN OBSCURED VALVE RISER,7000,CRUDE OIL,200,No,No,,0,0,NO DATA,,,Null,0
19990178,CHEVRON PIPE LINE NORTHWEST REGION,19991117,TX,HUDSPETH,,No,,LINE PIPE,VALVE,0,OTHER,OTHER,,CRUDE OIL,10205,Yes,Yes,20,0,0,ABOVE GROUND,,OTHER,Null,0
