,REPORT_NUMBER,NAME,DATE_OF_INCIDENT,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,TOTAL_BBLS_RELEASED,FATALITY_IND,INJURY_IND,SHUTDOWN_DUE_ACCIDENT_IND,IGNITE_IND,EXPLODE_IND,ON_OFF_SHORE,INCIDENT_AREA_TYPE,DEPTH_OF_COVER,ITEM_INVOLVED,PIPE_DIAMETER,INSTALLATION_YEAR,RELEASE_TYPE,TOTAL_EST_COST,ACCIDENT_PRESSURE,SCADA_DETECTION_IND,CPM_DETECTION_IND,WATER_CONTAM_IND,CAUSE,CAUSE_DETAILS,YEAR_OF_INCIDENT,AGE_OF_FACILITY
4000,20110422,ENTERPRISE CRUDE PIPELINE LLC,2011-10-27,33.970039,-97.334269,CRUDE OIL,0.23,NO,NO,,NO,NO,ONSHORE,ABOVEGROUND,,TUBING,,,LEAK,775.0,,,,NO,EQUIPMENT FAILURE,DEFECTIVE OR LOOSE TUBING OR FITTING,2011,
4001,20110425,ENTERPRISE CRUDE PIPELINE LLC,2011-10-27,29.345464,-94.935654,CRUDE OIL,6.0,NO,NO,,NO,NO,ONSHORE,ABOVEGROUND,,OTHER,,,OTHER,29540.0,PRESSURE DID NOT EXCEED MOP,,,NO,OTHER INCIDENT CAUSE,MISCELLANEOUS,2011,
4002,20110431,"BUCKEYE PARTNERS, LP",2011-10-26,39.9923,-86.1359,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,9.5,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,AUXILIARY PIPING (E.G. DRAIN LINES),,,OTHER,20000.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,INCORRECT OPERATION,OTHER INCORRECT OPERATION,2011,
4003,20110426,"SHELL PIPELINE CO., L.P.",2011-10-24,35.3275,-119.6575,CRUDE OIL,3.0,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,,PIPE,,,LEAK,5650.0,,,,NO,CORROSION FAILURE,EXTERNAL CORROSION,2011,
4004,20110424,"OILTANKING PORT NECHES, LLC",2011-10-23,29.970953,-93.938061,CRUDE OIL,4.0,NO,NO,NO,NO,NO,ONSHORE,UNDERGROUND,,PIPE,,,LEAK,6400.0,,,,NO,CORROSION FAILURE,EXTERNAL CORROSION,2011,
4005,20110423,PLANTATION PIPE LINE CO,2011-10-20,33.45542,-84.40389,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,23.0,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,TANK/VESSEL,,,LEAK,35440.0,PRESSURE DID NOT EXCEED MOP,NO,,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,2011,
4006,20110428,ENTERPRISE PRODUCTS OPERATING LLC,2011-10-19,35.02529,-101.51128,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.35,NO,NO,,NO,NO,ONSHORE,UNDERGROUND,,"WELD, INCLUDING HEAT-AFFECTED ZONE",,,LEAK,25070.0,,,,NO,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED",2011,
4007,20110415,"MAGELLAN PIPELINE COMPANY, LP",2011-10-17,34.63366,-97.1581,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,5.0,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,TUBING,,,LEAK,5500.0,PRESSURE DID NOT EXCEED MOP,NO,,NO,EQUIPMENT FAILURE,DEFECTIVE OR LOOSE TUBING OR FITTING,2011,
4008,20110420,"MAGELLAN PIPELINE COMPANY, LP",2011-10-17,41.93805,-87.89138,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.48,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,OTHER,,,LEAK,560.0,,,,NO,INCORRECT OPERATION,EQUIPMENT NOT INSTALLED PROPERLY,2011,
4009,20110421,"PLAINS PIPELINE, L.P.",2011-10-15,31.960602,-102.617793,CRUDE OIL,73.0,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,VALVE,,2011.0,OVERFILL OR OVERFLOW,41500.0,PRESSURE DID NOT EXCEED MOP,NO,,NO,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,2011,0.0
4010,20110411,COLONIAL PIPELINE CO,2011-10-14,34.55261,-82.48781,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.45,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,PUMP,,,LEAK,17456.0,,,,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,2011,
4011,20110413,ENTERPRISE CRUDE PIPELINE LLC,2011-10-14,35.952194,-96.759486,CRUDE OIL,3.0,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,INSTRUMENTATION,,,OTHER,2336.0,,,,NO,INCORRECT OPERATION,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE",2011,
4012,20110414,"MAGELLAN PIPELINE COMPANY, LP",2011-10-14,36.13158,-96.0317,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.35,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,PUMP,,,LEAK,500.0,,,,NO,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,2011,
4013,20110418,SUNOCO PIPELINE L.P.,2011-10-13,31.12252,-97.19946,CRUDE OIL,0.12,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,VALVE,,,LEAK,10.0,,,,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,2011,
4014,20110419,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",2011-10-12,41.50506,-87.4543,CRUDE OIL,398.0,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,REPAIR SLEEVE OR CLAMP,,1957.0,LEAK,295000.0,PRESSURE DID NOT EXCEED MOP,NO,,NO,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,2011,54.0
4015,20110417,WEST TEXAS GULF PIPELINE CO,2011-10-12,32.4819,-94.8351,CRUDE OIL,1.0,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,,PIPE,,,LEAK,4520.0,,,,NO,CORROSION FAILURE,INTERNAL CORROSION,2011,
4016,20110416,"MAGELLAN PIPELINE COMPANY, LP",2011-10-11,41.93805,-87.89138,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,5.95,NO,NO,NO,NO,NO,ONSHORE,"TANK, INCLUDING ATTACHED APPURTENANCES",,OTHER,,2011.0,LEAK,13750.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,INCORRECT OPERATION,EQUIPMENT NOT INSTALLED PROPERLY,2011,0.0
4017,20110404,ENTERPRISE CRUDE PIPELINE LLC,2011-10-10,29.193445,-96.984823,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,210.0,NO,NO,NO,NO,NO,ONSHORE,"TANK, INCLUDING ATTACHED APPURTENANCES",,SUMP/SEPARATOR,,,OVERFILL OR OVERFLOW,70530.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,INCORRECT OPERATION,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",2011,
4018,20110410,CENTURION PIPELINE L.P.,2011-10-07,35.7042,-97.4636,CRUDE OIL,3299.0,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,36,PIPE,16.0,1948.0,MECHANICAL PUNCTURE,766550.0,PRESSURE DID NOT EXCEED MOP,YES,YES,YES,EXCAVATION DAMAGE,EXCAVATION DAMAGE BY THIRD PARTY,2011,63.0
4019,20110396,JAYHAWK PIPELINE LLC,2011-10-07,36.8053,-101.2876,CRUDE OIL,17.0,NO,NO,NO,NO,NO,ONSHORE,UNDERGROUND,50,PIPE,10.75,1973.0,LEAK,6080.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,CORROSION FAILURE,INTERNAL CORROSION,2011,38.0
4020,20110385,ONEOK NGL PIPELINE LP,2011-10-06,39.363277,-97.479365,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.58,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,PUMP,,,LEAK,9000.0,PRESSURE DID NOT EXCEED MOP,YES,NO,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,2011,
4021,20110407,MOTIVA ENTERPRISE LLC,2011-10-06,29.86809,-93.95744,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.16,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,OTHER,,,OTHER,0.0,,,,NO,OTHER INCIDENT CAUSE,UNKNOWN,2011,
4022,20110412,"MAGELLAN PIPELINE COMPANY, LP",2011-10-06,38.98759,-95.32997,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,590.0,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,33,PIPE,10.75,1955.0,MECHANICAL PUNCTURE,667841.0,PRESSURE DID NOT EXCEED MOP,YES,YES,NO,EXCAVATION DAMAGE,EXCAVATION DAMAGE BY THIRD PARTY,2011,56.0
4023,20110405,SUNOCO PIPELINE L.P.,2011-10-04,36.13715,-96.02014,CRUDE OIL,25.0,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,VALVE,,1963.0,LEAK,12257.0,PRESSURE DID NOT EXCEED MOP,YES,,NO,CORROSION FAILURE,INTERNAL CORROSION,2011,48.0
4024,20110406,SUNOCO PIPELINE L.P.,2011-10-04,30.14105,-94.39892,CRUDE OIL,0.5,NO,NO,NO,NO,NO,ONSHORE,UNDERGROUND,,RELIEF LINE,,,LEAK,3308.0,,,,NO,CORROSION FAILURE,INTERNAL CORROSION,2011,
4025,20110377,"KINDER MORGAN LIQUID TERMINALS, LLC",2011-10-04,40.590142,-74.215472,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.0,NO,NO,NO,NO,NO,ONSHORE,"TANK, INCLUDING ATTACHED APPURTENANCES",,PUMP,,2011.0,LEAK,54500.0,PRESSURE DID NOT EXCEED MOP,NO,,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,2011,0.0
4026,20110409,MOBIL CORP,2011-10-03,33.84735,-118.31848,CRUDE OIL,41.0,NO,NO,,NO,NO,ONSHORE,UNDERGROUND,24,PIPE,8.0,,LEAK,29100.0,PRESSURE DID NOT EXCEED MOP,,,NO,CORROSION FAILURE,EXTERNAL CORROSION,2011,
4027,20110386,CONOCOPHILLIPS,2011-10-03,31.362222,-101.7825,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,10.0,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,28,PIPE,6.0,1955.0,LEAK,17500.0,PRESSURE DID NOT EXCEED MOP,NO,,NO,CORROSION FAILURE,EXTERNAL CORROSION,2011,56.0
4028,20110403,BP PIPELINE (NORTH AMERICA) INC.,2011-09-29,41.5569,-87.8886,CRUDE OIL,10.0,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,SUMP/SEPARATOR,,1968.0,OVERFILL OR OVERFLOW,66000.0,PRESSURE DID NOT EXCEED MOP,YES,YES,NO,INCORRECT OPERATION,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",2011,43.0
4029,20110399,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,2011-09-28,43.475465,-96.726088,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2.62,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,,PIPE,,,MECHANICAL PUNCTURE,37607.0,,,,NO,EXCAVATION DAMAGE,EXCAVATION DAMAGE BY THIRD PARTY,2011,
4030,20110401,SUNOCO PIPELINE L.P.,2011-09-26,39.862222,-75.419055,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,78.0,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,VALVE,,,OTHER,365591.0,PRESSURE DID NOT EXCEED MOP,,,YES,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,2011,
4031,20110397,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",2011-09-25,46.68889,-92.05972,CRUDE OIL,15.0,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,PUMP,,2006.0,LEAK,120100.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,2011,5.0
4032,20110393,ENBRIDGE PIPELINES (NORTH DAKOTA) LLC,2011-09-25,48.325724,-101.752889,CRUDE OIL,20.0,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,TUBING,,2011.0,LEAK,229250.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,EQUIPMENT FAILURE,DEFECTIVE OR LOOSE TUBING OR FITTING,2011,0.0
4033,20110398,CONOCOPHILLIPS,2011-09-24,44.665449,-106.902904,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.48,NO,NO,,NO,NO,ONSHORE,ABOVEGROUND,,SUMP/SEPARATOR,,,OVERFILL OR OVERFLOW,7070.0,,,,NO,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,2011,
4034,20110379,ENTERPRISE CRUDE PIPELINE LLC,2011-09-23,33.4166975,-98.74844135,CRUDE OIL,0.5,NO,NO,,NO,NO,ONSHORE,UNDERGROUND,,PIPE,,,LEAK,28155.0,,,,NO,CORROSION FAILURE,EXTERNAL CORROSION,2011,
4035,20110372,ENTERPRISE PRODUCTS OPERATING LLC,2011-09-21,29.72703,-95.1737,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,80.0,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,SCRAPER/PIG TRAP,,2008.0,LEAK,12590.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,2011,3.0
4036,20110378,CHEVRON MIDSTREAM PIPELINES LLC,2011-09-20,29.70989,-90.25945,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,3.43,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,FLANGE,,2002.0,LEAK,67542.0,PRESSURE DID NOT EXCEED MOP,NO,,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,2011,9.0
4037,20110391,"BUCKEYE PARTNERS, LP",2011-09-20,42.959503,-76.665351,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,595.0,NO,NO,NO,NO,NO,ONSHORE,UNDERGROUND,30,PIPE,10.0,1953.0,MECHANICAL PUNCTURE,3397777.0,PRESSURE DID NOT EXCEED MOP,YES,YES,YES,EXCAVATION DAMAGE,EXCAVATION DAMAGE BY THIRD PARTY,2011,58.0
4038,20110390,"BUCKEYE PARTNERS, LP",2011-09-20,42.957763,-76.527127,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,23.0,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,48,PIPE,14.0,1974.0,LEAK,160185.0,PRESSURE DID NOT EXCEED MOP,YES,YES,NO,CORROSION FAILURE,INTERNAL CORROSION,2011,37.0
4039,20110388,MARATHON PIPE LINE LLC,2011-09-20,43.860695,-108.163483,CRUDE OIL,96.0,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,24,PIPE,4.0,1950.0,LEAK,39150.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,CORROSION FAILURE,INTERNAL CORROSION,2011,61.0
4040,20110387,OLYMPIC PIPE LINE COMPANY,2011-09-19,48.81835,-122.55443,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.29,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,INSTRUMENTATION,,,LEAK,19550.0,,,,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,2011,
4041,20110389,ENBRIDGE PIPELINES (OZARK) L.L.C.,2011-09-19,35.93198,-96.75406,CRUDE OIL,2.0,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,FLANGE,,,LEAK,10200.0,,,,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,2011,
4042,20110374,ENTERPRISE PRODUCTS OPERATING LLC,2011-09-15,30.034033,-96.435533,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.35,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,48,PIPE,14.0,1981.0,LEAK,162264.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,2011,30.0
4043,20110383,"KINDER MORGAN LIQUID TERMINALS, LLC",2011-09-14,29.43573,-95.121835,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.24,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,,PIPE,36.0,1978.0,LEAK,150004.0,PRESSURE DID NOT EXCEED MOP,NO,,NO,CORROSION FAILURE,EXTERNAL CORROSION,2011,33.0
4044,20110384,CONOCOPHILLIPS,2011-09-13,34.133131,-98.262922,CRUDE OIL,1.7,NO,NO,,NO,NO,ONSHORE,UNDERGROUND,300,OTHER,,1997.0,LEAK,3343196.0,PRESSURE DID NOT EXCEED MOP,NO,NO,YES,OTHER INCIDENT CAUSE,UNKNOWN,2011,14.0
4045,20110381,ENTERPRISE PRODUCTS OPERATING LLC,2011-09-12,29.878864,-93.986341,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,500.0,NO,NO,NO,NO,NO,ONSHORE,UNDERGROUND,69,PIPE,16.0,2010.0,LEAK,2582100.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,CORROSION FAILURE,EXTERNAL CORROSION,2011,1.0
4046,20110370,CHEVRON PIPE LINE CO,2011-09-12,29.26536,-88.77223,CRUDE OIL,0.09,NO,NO,YES,NO,NO,OFFSHORE,,,PIPE,10.625,1971.0,LEAK,2000010.0,PRESSURE DID NOT EXCEED MOP,NO,,YES,OTHER INCIDENT CAUSE,MISCELLANEOUS,2011,40.0
4047,20110382,ENTERPRISE PRODUCTS OPERATING LLC,2011-09-11,38.38052,-97.83095,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.17,NO,NO,,NO,NO,ONSHORE,ABOVEGROUND,,VALVE,,,OTHER,10.0,,,,NO,INCORRECT OPERATION,PIPELINE OR EQUIPMENT OVERPRESSURED,2011,
4048,20110359,"SHELL PIPELINE CO., L.P.",2011-09-10,35.43959,-118.99174,CRUDE OIL,0.24,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,PUMP,,,LEAK,1210.0,,,,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,2011,
4049,20110368,"KINDER MORGAN LIQUID TERMINALS, LLC",2011-09-09,40.590422,-74.219078,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2.0,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,RELIEF LINE,,,OTHER,3830.0,,,,NO,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,2011,
4050,20110380,CHEVRON PIPE LINE CO,2011-09-08,32.251168,-101.305851,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,13241.0,NO,NO,NO,YES,YES,ONSHORE,UNDERGROUND,39,"WELD, INCLUDING HEAT-AFFECTED ZONE",,1967.0,LEAK,1501020.0,PRESSURE DID NOT EXCEED MOP,YES,YES,NO,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED",2011,44.0
4051,20110371,ENTERPRISE CRUDE PIPELINE LLC,2011-09-05,32.303575,-102.548583,CRUDE OIL,560.0,NO,NO,NO,NO,NO,ONSHORE,UNDERGROUND,24,PIPE,8.625,,MECHANICAL PUNCTURE,140030.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,EXCAVATION DAMAGE,EXCAVATION DAMAGE BY THIRD PARTY,2011,
4052,20110352,CONOCOPHILLIPS,2011-09-04,35.684911,-101.359211,CRUDE OIL,4.7,NO,NO,,NO,NO,ONSHORE,UNDERGROUND,,PIPE,,,LEAK,36427.0,,,,NO,CORROSION FAILURE,INTERNAL CORROSION,2011,
4053,20110392,TIDELANDS OIL PRODUCTION COMPANY,2011-09-01,33.756403,-118.205749,CRUDE OIL,0.48,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,,PIPE,,,LEAK,26000.0,,,,NO,CORROSION FAILURE,EXTERNAL CORROSION,2011,
4054,20110369,"PLAINS PIPELINE, L.P.",2011-08-31,32.01798,-102.026495,CRUDE OIL,4.0,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,PIPE,,,LEAK,7900.0,,,,NO,CORROSION FAILURE,INTERNAL CORROSION,2011,
4055,20110366,"MAGELLAN PIPELINE COMPANY, LP",2011-08-31,43.54571,-96.79188,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.71,NO,NO,,NO,NO,ONSHORE,ABOVEGROUND,,OTHER,,,LEAK,225.0,,,,NO,EQUIPMENT FAILURE,DEFECTIVE OR LOOSE TUBING OR FITTING,2011,
4056,20110365,ENTERPRISE PRODUCTS OPERATING LLC,2011-08-31,37.0525,-95.61183,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.48,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,OTHER,,,LEAK,227.0,,,,NO,OTHER OUTSIDE FORCE DAMAGE,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",2011,
4057,20110362,SUNOCO PIPELINE L.P.,2011-08-31,32.1147,-94.9633,CRUDE OIL,2.0,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,,PIPE,,,LEAK,10904.0,,,,NO,CORROSION FAILURE,INTERNAL CORROSION,2011,
4058,20110361,SUNOCO PIPELINE L.P.,2011-08-29,32.06704,-96.4719,CRUDE OIL,4.0,NO,NO,NO,NO,NO,ONSHORE,UNDERGROUND,,PIPE,,,LEAK,27598.0,,,,NO,CORROSION FAILURE,INTERNAL CORROSION,2011,
4059,20110351,MARATHON PIPE LINE LLC,2011-08-28,40.111093,-88.319562,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.2,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,SCRAPER/PIG TRAP,,,LEAK,10184.0,,,,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,2011,
4060,20110363,CONOCOPHILLIPS,2011-08-27,37.795178,-121.672381,CRUDE OIL,56.0,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,42,PIPE,16.0,1957.0,MECHANICAL PUNCTURE,1275040.0,PRESSURE DID NOT EXCEED MOP,YES,,NO,EXCAVATION DAMAGE,EXCAVATION DAMAGE BY THIRD PARTY,2011,54.0
4061,20110312,ENTERPRISE CRUDE PIPELINE LLC,2011-08-25,33.86357,-97.95564,CRUDE OIL,0.5,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,VALVE,,,RUPTURE,45.0,,,,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,2011,
4062,20120142,VALERO REFINING COMPANY - CALIFORNIA,2011-08-24,38.066978,-122.133742,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,5.0,NO,NO,NO,NO,NO,ONSHORE,UNDERGROUND,,PIPE,12.75,1972.0,LEAK,580000.0,PRESSURE DID NOT EXCEED MOP,NO,,NO,CORROSION FAILURE,EXTERNAL CORROSION,2011,39.0
4063,20110356,"MAGELLAN PIPELINE COMPANY, LP",2011-08-23,41.55804,-93.52571,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.34,NO,NO,,NO,NO,ONSHORE,ABOVEGROUND,,SCRAPER/PIG TRAP,,,LEAK,1370.0,,,,NO,INCORRECT OPERATION,EQUIPMENT NOT INSTALLED PROPERLY,2011,
4064,20110353,"SFPP, LP",2011-08-23,37.944408,-121.558461,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,38.0,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,36,VALVE,,1957.0,LEAK,410000.0,PRESSURE DID NOT EXCEED MOP,NO,,YES,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,2011,54.0
4065,20110355,ENTERPRISE PRODUCTS OPERATING LLC,2011-08-23,36.9006,-100.39243,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,37.14,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,OTHER,,1998.0,OTHER,1742.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,2011,13.0
4066,20110347,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,2011-08-22,40.596305,-91.411283,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.2,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,,VALVE,,,LEAK,30013.0,,,,NO,EQUIPMENT FAILURE,"FAILURE OF EQUIPMENT BODY (EXCEPT PUMP), TANK PLATE, OR OTHER MATERIAL",2011,
